series_id,date,value
0,2023-04-25,58.21403143668832
0,2023-04-26,60.61378301261023
0,2023-04-27,58.85999917472063
0,2023-04-28,53.11500271925143
0,2023-04-29,64.59468729887004
0,2023-04-30,62.55978720316923
0,2023-05-01,62.67222292230845
0,2023-05-02,54.08448400652542
0,2023-05-03,65.55719325217876
0,2023-05-04,51.44323525956923
0,2023-05-05,61.29354026318772
0,2023-05-06,69.215820116289
0,2023-05-07,53.21269888880572
0,2023-05-08,55.23331081519559
0,2023-05-09,58.46008546326436
0,2023-05-10,55.33912028020615
0,2023-05-11,49.995523258339745
0,2023-05-12,57.98170100193556
0,2023-05-13,52.21514970668956
0,2023-05-14,59.78018226166187
0,2023-05-15,52.69845436969586
0,2023-05-16,64.92644116184732
0,2023-05-17,53.139569639390594
0,2023-05-18,55.3225046878414
0,2023-05-19,60.875320181618505
0,2023-05-20,50.52631705996556
0,2023-05-21,57.6888632451115
0,2023-05-22,62.956260903777775
0,2023-05-23,48.250211973152204
0,2023-05-24,57.0760152922948
0,2023-05-25,57.31565460349134
0,2023-05-26,59.78696688181128
0,2023-05-27,49.55296912465283
0,2023-05-28,48.99360955868038
0,2023-05-29,58.062112213491
0,2023-05-30,56.792223847785266
0,2023-05-31,56.41308816188791
0,2023-06-01,56.74465918194264
0,2023-06-02,51.46260346319445
0,2023-06-03,55.87286356254366
0,2023-06-04,56.024429301577996
0,2023-06-05,50.83343075337311
0,2023-06-06,63.57887595541932
0,2023-06-07,56.46272419271515
0,2023-06-08,47.979385280551426
0,2023-06-09,57.0598476952088
0,2023-06-10,48.74372895616107
0,2023-06-11,57.391546145419596
0,2023-06-12,59.08706271728232
0,2023-06-13,49.027658817599715
0,2023-06-14,57.78400883895652
0,2023-06-15,54.86621138667465
0,2023-06-16,56.74695572725252
0,2023-06-17,61.95418671807909
0,2023-06-18,51.07611612229177
0,2023-06-19,48.366528332610514
0,2023-06-20,47.51915674980815
0,2023-06-21,47.71861443242843
0,2023-06-22,51.24256158231465
0,2023-06-23,53.16375184328197
0,2023-06-24,52.670935771175905
0,2023-06-25,55.252506316397074
0,2023-06-26,51.010376957561526
0,2023-06-27,58.041535178121215
0,2023-06-28,49.27884860746815
0,2023-06-29,64.03106816299339
0,2023-06-30,53.38652114109636
0,2023-07-01,45.800282186805475
0,2023-07-02,44.55946754080756
0,2023-07-03,52.1541776739446
0,2023-07-04,48.452463743325445
0,2023-07-05,52.96786969680253
0,2023-07-06,51.59232333053309
0,2023-07-07,48.69048793854364
0,2023-07-08,44.64944133844103
0,2023-07-09,41.13828210204487
0,2023-07-10,46.30943327046615
0,2023-07-11,52.653923842232196
0,2023-07-12,49.2728028633954
0,2023-07-13,41.8045772085043
0,2023-07-14,48.73069547485795
0,2023-07-15,49.623530196338066
0,2023-07-16,43.11049101418498
0,2023-07-17,48.131970602447566
0,2023-07-18,47.48873684023784
0,2023-07-19,41.318020318111984
0,2023-07-20,48.65786639238315
0,2023-07-21,49.50983780959587
0,2023-07-22,51.95913308916905
0,2023-07-23,51.65187295287684
0,2023-07-24,39.3345735081749
0,2023-07-25,41.37497203385972
0,2023-07-26,48.48161674788709
0,2023-07-27,48.3189263548655
0,2023-07-28,48.17005058802529
0,2023-07-29,64.70459051818901
0,2023-07-30,48.142857476727194
0,2023-07-31,50.81510112981609
0,2023-08-01,49.75759068300826
0,2023-08-02,48.09633234637047
0,2023-08-03,43.11635329517894
0,2023-08-04,48.34244171705983
0,2023-08-05,40.53998130321038
0,2023-08-06,43.07818428725671
0,2023-08-07,41.695329737929754
0,2023-08-08,44.39313006468239
0,2023-08-09,55.42044683373427
0,2023-08-10,34.37604589108291
0,2023-08-11,47.01075381950693
0,2023-08-12,35.384857071960894
0,2023-08-13,40.9597020289175
0,2023-08-14,48.63701889006667
0,2023-08-15,43.38858782660754
0,2023-08-16,37.555440009281696
0,2023-08-17,39.246712316940545
0,2023-08-18,46.1024132038085
0,2023-08-19,38.93594673292836
0,2023-08-20,43.555624672589786
0,2023-08-21,42.58897307161364
0,2023-08-22,38.993157848300505
0,2023-08-23,52.86322189583948
0,2023-08-24,45.2077664737639
0,2023-08-25,31.809487603502518
0,2023-08-26,42.76689105938798
0,2023-08-27,38.42752568891896
0,2023-08-28,45.90291187979476
0,2023-08-29,37.58490573430586
0,2023-08-30,40.88309609516724
0,2023-08-31,43.89351511440317
0,2023-09-01,45.61171278375739
0,2023-09-02,35.19839592498576
0,2023-09-03,39.44692059450033
0,2023-09-04,38.666880536846136
0,2023-09-05,37.6997958138846
0,2023-09-06,49.721224900463326
0,2023-09-07,42.84907229421084
0,2023-09-08,34.45267300639384
0,2023-09-09,45.28207042489409
0,2023-09-10,51.24196752210885
0,2023-09-11,45.734714868851526
0,2023-09-12,32.91953437010822
0,2023-09-13,38.04201966936429
0,2023-09-14,46.747377576060146
0,2023-09-15,36.82694718626461
0,2023-09-16,42.5397193104905
0,2023-09-17,44.15198830085607
0,2023-09-18,35.6052421357859
0,2023-09-19,39.9062363032361
0,2023-09-20,23.964397779854814
0,2023-09-21,35.01858029369025
0,2023-09-22,38.85038334071079
0,2023-09-23,33.84994345024121
0,2023-09-24,48.229488026984036
0,2023-09-25,32.89823999918986
0,2023-09-26,37.83318854897338
0,2023-09-27,40.67453127777654
0,2023-09-28,47.21756928948024
0,2023-09-29,32.825226437229226
0,2023-09-30,45.816652174227414
0,2023-10-01,40.05125790773603
0,2023-10-02,35.09477172496133
0,2023-10-03,42.31801725891952
0,2023-10-04,41.01094426631171
0,2023-10-05,37.025665883124475
0,2023-10-06,40.3898204634783
0,2023-10-07,38.13125294675169
0,2023-10-08,40.64536463207692
0,2023-10-09,43.4113284217317
0,2023-10-10,48.0565896567869
0,2023-10-11,33.96618433834483
0,2023-10-12,50.85210217056524
0,2023-10-13,30.46107758733092
0,2023-10-14,39.50006997309788
0,2023-10-15,43.24094681390781
0,2023-10-16,41.747559962126616
0,2023-10-17,37.275204562174025
0,2023-10-18,39.397040482294564
0,2023-10-19,38.024430163754296
0,2023-10-20,37.59721234100751
0,2023-10-21,44.84944990568617
0,2023-10-22,42.446705141595984
0,2023-10-23,37.26003518790476
0,2023-10-24,45.28828649999991
0,2023-10-25,42.39521772252971
0,2023-10-26,44.99417246616844
0,2023-10-27,44.15183551309563
0,2023-10-28,36.93521148079415
0,2023-10-29,38.35841969958152
0,2023-10-30,44.97755097417388
0,2023-10-31,44.37728777987135
0,2023-11-01,41.307852447421226
0,2023-11-02,42.08846600126863
0,2023-11-03,47.98214042259734
0,2023-11-04,38.73043679216277
0,2023-11-05,44.520721372826046
0,2023-11-06,40.873646147756915
0,2023-11-07,40.89798310211713
0,2023-11-08,47.58442769236817
0,2023-11-09,46.32412323423239
0,2023-11-10,46.37339991116381
0,2023-11-11,48.944335950986016
0,2023-11-12,42.63529833119824
0,2023-11-13,46.05559462683496
0,2023-11-14,41.21222583407359
0,2023-11-15,44.50426553962446
0,2023-11-16,42.354701457645106
0,2023-11-17,43.61445215272692
0,2023-11-18,46.23134893885511
0,2023-11-19,39.29255040140985
0,2023-11-20,53.97564076807748
0,2023-11-21,38.61559008359971
0,2023-11-22,37.70858945165266
0,2023-11-23,49.70578566634907
0,2023-11-24,48.01104660020704
0,2023-11-25,47.312596350722764
0,2023-11-26,47.474709983410214
0,2023-11-27,44.414413004089226
0,2023-11-28,40.13367642718785
0,2023-11-29,45.14486671731313
0,2023-11-30,41.5274820039184
0,2023-12-01,49.937843165488985
0,2023-12-02,44.47737469133143
0,2023-12-03,41.23701130700893
0,2023-12-04,43.91077737433093
0,2023-12-05,47.736901345873804
0,2023-12-06,43.00944120985696
0,2023-12-07,41.874018130108105
0,2023-12-08,47.361801995023484
0,2023-12-09,47.527587426636885
0,2023-12-10,43.92852290138063
0,2023-12-11,44.26957947596725
0,2023-12-12,47.94755306986453
0,2023-12-13,39.71036604595049
0,2023-12-14,40.07785679931112
0,2023-12-15,43.68819731839677
0,2023-12-16,46.37923129027888
0,2023-12-17,49.167810167930526
0,2023-12-18,55.157565954706094
0,2023-12-19,52.2372531173239
0,2023-12-20,47.318040251750425
0,2023-12-21,48.19198751867178
0,2023-12-22,43.44426497016815
0,2023-12-23,48.5346465989054
0,2023-12-24,47.35462635640578
0,2023-12-25,50.58257582721609
0,2023-12-26,45.004197294863914
0,2023-12-27,51.90870830318266
0,2023-12-28,57.14749789278035
0,2023-12-29,49.11198314148825
0,2023-12-30,51.836425048936356
0,2023-12-31,53.45071995855557
1,2023-01-01,47.764810730243326
1,2023-01-02,51.69014463346358
1,2023-01-03,50.59449832967056
1,2023-01-04,51.27820173843707
1,2023-01-05,46.22708378973617
1,2023-01-06,51.184946151896135
1,2023-01-07,54.19831195470798
1,2023-01-08,60.08926475251828
1,2023-01-09,57.30970217414306
1,2023-01-10,64.64438882424675
1,2023-01-11,47.29191798484041
1,2023-01-12,57.30007870912015
1,2023-01-13,53.335750680955286
1,2023-01-14,65.54340240222268
1,2023-01-15,47.72297400826173
1,2023-01-16,47.70185491786079
1,2023-01-17,49.31044647811998
1,2023-01-18,40.3291895490557
1,2023-01-19,50.082891761564355
1,2023-01-20,48.84653192771785
1,2023-01-21,54.46659646809349
1,2023-01-22,55.77662743741584
1,2023-01-23,65.14387887795117
1,2023-01-24,59.74901632776944
1,2023-01-25,50.743481125115785
1,2023-01-26,48.97160855675482
1,2023-01-27,57.46952273215743
1,2023-01-28,46.751191378992566
1,2023-01-29,65.81455253474554
1,2023-01-30,62.05423139076266
1,2023-01-31,52.31286431710161
1,2023-02-01,44.99793131669266
1,2023-02-02,63.547242004331515
1,2023-02-03,54.88244373049016
1,2023-02-04,63.14061873145524
1,2023-02-05,46.28951370484873
1,2023-02-06,52.400467281335544
1,2023-02-07,56.16705507528454
1,2023-02-08,56.55454884919493
1,2023-02-09,53.70750160859774
1,2023-02-10,60.27834025937986
1,2023-02-11,50.2669422874459
1,2023-02-12,55.947851585894
1,2023-02-13,57.651367396573995
1,2023-02-14,60.141655835308526
1,2023-02-15,61.448068678164276
1,2023-02-16,50.551774645118726
1,2023-02-17,48.21404564478656
1,2023-02-18,65.20171587429067
1,2023-02-19,59.64424984897087
1,2023-02-20,53.27191036818137
1,2023-02-21,67.17992530889784
1,2023-02-22,58.67493294475349
1,2023-02-23,65.16219618393193
1,2023-02-24,58.59467730271009
1,2023-02-25,70.65480253286552
1,2023-02-26,68.92067439524038
1,2023-02-27,56.99069586876705
1,2023-02-28,64.40726695067174
1,2023-03-01,62.54093923631287
1,2023-03-02,66.96877047490764
1,2023-03-03,53.053167496753005
1,2023-03-04,63.04214869458911
1,2023-03-05,65.35689884723148
1,2023-03-06,48.53178386589583
1,2023-03-07,52.05987276631742
1,2023-03-08,46.996546155952075
1,2023-03-09,57.685304837531966
1,2023-03-10,63.67407696397433
1,2023-03-11,68.44729482058564
1,2023-03-12,59.93928310809145
1,2023-03-13,69.32518462022665
1,2023-03-14,51.32885751256329
1,2023-03-15,49.442328355062855
1,2023-03-16,59.37965999699165
1,2023-03-17,62.06481404820637
1,2023-03-18,59.60886633434612
1,2023-03-19,47.442121182254176
1,2023-03-20,59.3509060351227
1,2023-03-21,52.09476418320346
1,2023-03-22,63.97266357039126
1,2023-03-23,62.184347636784686
1,2023-03-24,54.37268359554676
1,2023-03-25,56.95303157917015
1,2023-03-26,53.702282552990425
1,2023-03-27,59.699873619591
1,2023-03-28,65.82223552222085
1,2023-03-29,54.18950342804788
1,2023-03-30,63.137658326383026
1,2023-03-31,56.93839205681701
1,2023-04-01,55.36629677741421
1,2023-04-02,59.481984426820034
1,2023-04-03,53.910382498730954
1,2023-04-04,56.7946485765145
1,2023-04-05,52.92102513224171
1,2023-04-06,71.88543432053454
1,2023-04-07,60.294502554705474
1,2023-04-08,55.86745720296039
1,2023-04-09,61.32963548895526
1,2023-04-10,59.34879661516744
1,2023-04-11,58.6710265398016
1,2023-04-12,63.65300198379664
1,2023-04-13,64.48129306684862
1,2023-04-14,56.71858213714404
1,2023-04-15,56.40912966527968
1,2023-04-16,58.17329841656155
1,2023-04-17,45.96878289283238
1,2023-04-18,50.64300981865968
1,2023-04-19,67.88640721932325
1,2023-04-20,69.5031473558547
1,2023-04-21,58.08449409766484
1,2023-04-22,62.98062776876144
1,2023-04-23,61.328586391487164
1,2023-04-24,77.87141185288215
1,2023-04-25,66.04987913579481
1,2023-04-26,58.4965077850246
1,2023-04-27,53.459656038984946
1,2023-04-28,49.48042927151794
1,2023-04-29,60.26344295358618
1,2023-04-30,54.425479106491075
1,2023-05-01,50.34837609434234
1,2023-05-02,54.918192766252744
1,2023-05-03,52.22151609339432
1,2023-05-04,68.74429642792207
1,2023-05-05,63.819423006212745
1,2023-05-06,58.38740943604269
1,2023-05-07,67.21812227087624
1,2023-05-08,58.703459858545706
1,2023-05-09,52.96994760568075
1,2023-05-10,67.17244081660289
1,2023-05-11,61.16087210434979
1,2023-05-12,51.595354256891746
1,2023-05-13,56.56595488813712
1,2023-05-14,52.34120289586973
1,2023-05-15,49.1828430891448
1,2023-05-16,62.91927398238903
1,2023-05-17,68.69914913070575
1,2023-05-18,48.72959363914174
1,2023-05-19,60.37510995447403
1,2023-05-20,52.96771729333844
1,2023-05-21,53.82111896181037
1,2023-05-22,53.05986490561374
1,2023-05-23,51.29873847293439
1,2023-05-24,56.64040433873081
1,2023-05-25,51.228342131585194
1,2023-05-26,57.69976930177959
1,2023-05-27,55.63684347289787
1,2023-05-28,54.36412741982638
1,2023-05-29,50.210319116453626
1,2023-05-30,52.051342827879665
1,2023-05-31,59.89901522115702
1,2023-06-01,58.225338842621625
1,2023-06-02,49.2061868110868
1,2023-06-03,55.517753744478824
1,2023-06-04,59.278928136853786
1,2023-06-05,44.60166824468881
1,2023-06-06,57.72445026826087
1,2023-06-07,50.33347637514047
1,2023-06-08,57.57652774515659
1,2023-06-09,49.41593130619114
1,2023-06-10,43.00762492309078
1,2023-06-11,43.91202234556221
1,2023-06-12,53.80512197474107
1,2023-06-13,54.91330651858826
1,2023-06-14,47.766503167383185
1,2023-06-15,56.86050985630475
1,2023-06-16,42.89555653168829
1,2023-06-17,52.30313861732106
1,2023-06-18,45.267728734500615
1,2023-06-19,48.45633536472786
1,2023-06-20,52.48463740935073
1,2023-06-21,46.87007577544202
1,2023-06-22,49.55700060026996
1,2023-06-23,57.733386187122754
1,2023-06-24,48.06514154639791
1,2023-06-25,56.37112735899242
1,2023-06-26,44.408884611984526
1,2023-06-27,54.1958217279582
1,2023-06-28,59.49604999211083
1,2023-06-29,35.84623445016069
1,2023-06-30,45.72406561670122
1,2023-07-01,53.7971291055965
1,2023-07-02,48.945657714855166
1,2023-07-03,52.22006446433016
1,2023-07-04,46.198613802407024
1,2023-07-05,50.17152683030035
1,2023-07-06,48.5475663008074
1,2023-07-07,56.31819300365498
1,2023-07-08,50.668176746832096
1,2023-07-09,50.99774958254079
1,2023-07-10,46.33173524505546
1,2023-07-11,45.70865516354251
1,2023-07-12,45.870721279562915
1,2023-07-13,50.66509384644391
1,2023-07-14,45.60536747716398
1,2023-07-15,49.7034495819295
1,2023-07-16,60.25141375629405
1,2023-07-17,52.86069768891448
1,2023-07-18,45.51353007697881
1,2023-07-19,54.51350698860041
1,2023-07-20,44.6952026272377
1,2023-07-21,34.75326686778648
1,2023-07-22,40.77283153526077
1,2023-07-23,35.43695732039335
1,2023-07-24,44.39405922393228
1,2023-07-25,46.45620091516605
1,2023-07-26,56.248031318462516
1,2023-07-27,47.9959015022301
1,2023-07-28,44.56592326935615
1,2023-07-29,50.70445446410426
1,2023-07-30,32.31005460767559
1,2023-07-31,46.84079544239966
1,2023-08-01,49.903981820072836
1,2023-08-02,36.26044103274484
1,2023-08-03,51.84917982157829
1,2023-08-04,46.87390372988965
1,2023-08-05,42.209083189196726
1,2023-08-06,48.357045440671385
1,2023-08-07,58.04575517335219
1,2023-08-08,45.37578107392592
1,2023-08-09,45.638675320366545
1,2023-08-10,41.25977788537162
1,2023-08-11,38.78533170579067
1,2023-08-12,48.7367700084933
1,2023-08-13,38.490550710103776
1,2023-08-14,43.93072926261213
1,2023-08-15,40.511682610979086
1,2023-08-16,46.129856040219764
1,2023-08-17,45.138390308148885
1,2023-08-18,49.244224564242955
1,2023-08-19,39.84361556431963
1,2023-08-20,41.17138980522738
1,2023-08-21,36.80721289608205
1,2023-08-22,39.90545497092787
1,2023-08-23,44.728732978910536
1,2023-08-24,46.902905259848154
1,2023-08-25,36.726384415900625
1,2023-08-26,47.377804456724256
1,2023-08-27,50.19720824251369
1,2023-08-28,44.449651328452546
1,2023-08-29,53.13795463148809
1,2023-08-30,37.14508706392425
1,2023-08-31,34.23306808204997
1,2023-09-01,30.94440652827232
1,2023-09-02,50.51130866436458
1,2023-09-03,45.38215917336788
1,2023-09-04,41.046011155100274
1,2023-09-05,42.985539448957795
1,2023-09-06,34.48167875592692
1,2023-09-07,55.84070858413999
1,2023-09-08,41.87582646332702
1,2023-09-09,41.69390967702978
1,2023-09-10,45.33194012659168
1,2023-09-11,43.805971429043545
1,2023-09-12,42.20858944445417
1,2023-09-13,36.0706180262984
1,2023-09-14,43.59328032459136
1,2023-09-15,52.01046347123069
1,2023-09-16,48.74753805108483
1,2023-09-17,50.193707024314996
1,2023-09-18,37.52974329223206
1,2023-09-19,34.6247506455101
1,2023-09-20,39.7759030694924
1,2023-09-21,40.836131710357606
1,2023-09-22,47.04101057113965
1,2023-09-23,30.29808257078753
1,2023-09-24,49.61011803947416
1,2023-09-25,39.46765773927733
1,2023-09-26,37.84025643090565
1,2023-09-27,34.31770763429057
1,2023-09-28,30.45294193383417
1,2023-09-29,45.31581344415066
1,2023-09-30,40.814367590209415
1,2023-10-01,32.635327204191775
1,2023-10-02,32.608215974193016
1,2023-10-03,38.37053894460965
1,2023-10-04,50.40889581930159
1,2023-10-05,38.849696666231324
1,2023-10-06,31.403820451687704
1,2023-10-07,38.96660430478658
1,2023-10-08,38.82605187195004
1,2023-10-09,24.30534420246605
1,2023-10-10,40.1880990143159
1,2023-10-11,39.15839091496328
1,2023-10-12,44.75428337627431
1,2023-10-13,51.706736671099016
1,2023-10-14,47.41124276841948
1,2023-10-15,39.08025940738671
1,2023-10-16,34.09904956660583
1,2023-10-17,56.22583900275418
1,2023-10-18,41.19131398651952
1,2023-10-19,40.972735863251415
1,2023-10-20,40.800384504167454
1,2023-10-21,42.1924205126607
1,2023-10-22,40.19931139407325
1,2023-10-23,37.6878309031464
1,2023-10-24,37.91572688198471
1,2023-10-25,41.07016752981771
1,2023-10-26,38.07865390451171
1,2023-10-27,37.13733089312887
1,2023-10-28,42.130855813643805
1,2023-10-29,40.04292313450277
1,2023-10-30,50.679876044888864
1,2023-10-31,25.835826393554747
1,2023-11-01,48.378983946359156
1,2023-11-02,49.39729628366654
1,2023-11-03,29.57380421953599
1,2023-11-04,40.05387146856312
1,2023-11-05,39.97966619407803
1,2023-11-06,33.86398979107001
1,2023-11-07,37.74531316853216
1,2023-11-08,35.854286161835056
1,2023-11-09,53.139235578405405
1,2023-11-10,48.34986714499044
1,2023-11-11,50.47759116649801
1,2023-11-12,47.293003814986164
1,2023-11-13,36.3055850771227
1,2023-11-14,40.0518775798018
1,2023-11-15,46.256494331362944
1,2023-11-16,36.110836689318674
1,2023-11-17,47.84702334835809
1,2023-11-18,42.2545454886558
1,2023-11-19,41.57703666458732
1,2023-11-20,48.22314551755245
1,2023-11-21,46.75631180506941
1,2023-11-22,42.06016409210541
1,2023-11-23,51.31901231683642
1,2023-11-24,38.015528988968796
1,2023-11-25,48.33816035767702
1,2023-11-26,48.34351306182219
1,2023-11-27,43.07166493573656
1,2023-11-28,47.031416747740046
1,2023-11-29,37.71520642407664
1,2023-11-30,50.91487025913795
1,2023-12-01,44.4116228885335
1,2023-12-02,42.536488310892715
1,2023-12-03,52.12009110753129
1,2023-12-04,41.754556527251424
1,2023-12-05,37.685762010600044
1,2023-12-06,36.95394827339275
1,2023-12-07,50.08821278304707
1,2023-12-08,38.92919641599282
1,2023-12-09,57.301299882779674
1,2023-12-10,34.44281617708779
1,2023-12-11,57.27603668632657
1,2023-12-12,48.527309285193155
1,2023-12-13,46.845783807489475
1,2023-12-14,44.322309501988556
1,2023-12-15,50.15325708879335
1,2023-12-16,47.70005443868463
1,2023-12-17,54.713852862808864
1,2023-12-18,48.948293619073425
1,2023-12-19,49.334282053601555
1,2023-12-20,46.420949738174535
1,2023-12-21,48.431658552122556
1,2023-12-22,50.791359769346904
1,2023-12-23,38.85521291193858
1,2023-12-24,41.19919163375681
1,2023-12-25,53.92032583142018
1,2023-12-26,50.65867650952505
1,2023-12-27,48.70258120836621
1,2023-12-28,50.09028604703894
1,2023-12-29,52.23852686319532
1,2023-12-30,47.08793473021185
1,2023-12-31,45.83017164758613
2,2023-01-01,51.543050347242115
2,2023-01-02,43.498353925669484
2,2023-01-03,53.37946046772834
2,2023-01-04,38.778180796600076
2,2023-01-05,58.07472645964298
2,2023-01-06,54.35293561510191
2,2023-01-07,53.01077210567417
2,2023-01-08,58.270855377982016
2,2023-01-09,63.223387339858874
2,2023-01-10,58.838247171666964
2,2023-01-11,39.02362000658345
2,2023-01-12,43.124226011756065
2,2023-01-13,47.878452119138935
2,2023-01-14,52.605079297249624
2,2023-01-15,56.21560763290727
2,2023-01-16,47.680583674475585
2,2023-01-17,54.236147724101684
2,2023-01-18,47.80823501679293
2,2023-01-19,48.98152254543056
2,2023-01-20,43.58079912020138
2,2023-01-21,47.12907355393244
2,2023-01-22,44.293145497284705
2,2023-01-23,47.085960852034304
2,2023-01-24,61.45355928150142
2,2023-01-25,47.59207787023363
2,2023-01-26,72.82311169804737
2,2023-01-27,58.0069472949989
2,2023-01-28,56.00353139906845
2,2023-01-29,48.85575701681247
2,2023-01-30,59.91959498713304
2,2023-01-31,51.13966223727421
2,2023-02-01,56.17338961133787
2,2023-02-02,73.38855557117665
2,2023-02-03,54.94259317426299
2,2023-02-04,63.8053374403175
2,2023-02-05,50.981921604810644
2,2023-02-06,55.80124853503
2,2023-02-07,68.58202150224818
2,2023-02-08,51.93609368428991
2,2023-02-09,69.14860577202313
2,2023-02-10,61.55044926842825
2,2023-02-11,52.79171611380027
2,2023-02-12,61.28667497710272
2,2023-02-13,63.796540687755645
2,2023-02-14,61.46813212691597
2,2023-02-15,46.24861955721092
2,2023-02-16,52.27285377855867
2,2023-02-17,55.750660659900205
2,2023-02-18,57.08055500513336
2,2023-02-19,62.06237815225576
2,2023-02-20,59.07541791273479
2,2023-02-21,48.59565788984694
2,2023-02-22,60.71369866746666
2,2023-02-23,62.433315494337926
2,2023-02-24,62.18227537394254
2,2023-02-25,65.9313295130054
2,2023-02-26,64.30300749934656
2,2023-02-27,61.77703801753725
2,2023-02-28,58.166351594405405
2,2023-03-01,47.123000960234
2,2023-03-02,61.846726246059234
2,2023-03-03,60.38031327916662
2,2023-03-04,60.91205663013092
2,2023-03-05,50.15565035693024
2,2023-03-06,51.60473708948877
2,2023-03-07,66.62077952992811
2,2023-03-08,59.04571248617543
2,2023-03-09,64.16428369284066
2,2023-03-10,59.66045865551838
2,2023-03-11,59.73622570425991
2,2023-03-12,66.15885491355863
2,2023-03-13,56.03870572180475
2,2023-03-14,60.38121279934062
2,2023-03-15,56.526970695533215
2,2023-03-16,56.7731209499935
2,2023-03-17,57.69923846831203
2,2023-03-18,61.46436682874227
2,2023-03-19,56.60130266161833
2,2023-03-20,68.78306200835692
2,2023-03-21,53.76784655421253
2,2023-03-22,58.75641687817163
2,2023-03-23,57.01790448854811
2,2023-03-24,70.25344486662439
2,2023-03-25,61.52612750778232
2,2023-03-26,67.39586007598919
2,2023-03-27,49.79378383372947
2,2023-03-28,62.078865328430105
2,2023-03-29,66.45078076993069
2,2023-03-30,60.810246279083046
2,2023-03-31,67.70055313976187
2,2023-04-01,56.626140993912045
2,2023-04-02,70.11459866784644
2,2023-04-03,76.34049692495557
